card_id,name,owned_multiverseid,created,modified,color,cmc,mana_cost,types,reserved,multiverse_id,printings
105,Inquisition of Kozilek,193428,2017-09-04 18:36:29.065318,,B,1,{B},Sorcery,f,193428,"[{""rarity"":""R"",""set"":""CN2"",""multiverseid"":""416897""},{""rarity"":""U"",""set"":""MD1"",""multiverseid"":""382187""},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":""425900""},{""rarity"":""U"",""set"":""ROE"",""multiverseid"":""193428""}]"
825,"Kalitas, Traitor of Ghet",407596,2017-09-17 22:05:24.490272,,B,4,{2}{B}{B},Creature,f,,"[{""rarity"":""M"",""set"":""OGW"",""multiverseid"":407596}]"
830,Goblin Dark-Dwellers,,2017-09-17 22:05:42.284279,,R,5,{3}{R}{R},Creature,f,,"[{""rarity"":""R"",""set"":""OGW"",""multiverseid"":407620}]"
867,"Chandra, Torch of Defiance",,2017-09-17 22:07:47.565818,,R,4,{2}{R}{R},Planeswalker,f,,"[{""rarity"":""M"",""set"":""KLD"",""multiverseid"":417683}]"
464,Scrubland,1380,2017-09-04 18:42:45.120456,,"",0,,Land,t,383083,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":882},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":1380},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":283},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":580}]"
349,Batterskull,233055,2017-09-04 18:40:51.26391,,"",5,{5},Artifact,f,,"[{""rarity"":""M"",""set"":""NPH"",""multiverseid"":233055}]"
404,Smokestack,386294,2017-09-04 18:41:00.988618,,"",4,{4},Artifact,f,383100,"[{""rarity"":""R"",""set"":""USG"",""multiverseid"":5730},{""rarity"":""M"",""set"":""V14"",""multiverseid"":386294}]"
1152,Mizzix's Mastery,,2021-05-27 03:57:17.890591,,R,4,{3}{R},Sorcery,f,,"[{""rarity"":""R"",""set"":""C15"",""multiverseid"":""405304""}]"
637,Boros Reckoner,366385,2017-09-17 21:51:29.052695,,RW,3,{R/W}{R/W}{R/W},Creature,f,426031,"[{""rarity"":""R"",""set"":""GK1"",""multiverseid"":455762},{""rarity"":""R"",""set"":""GTC"",""multiverseid"":366385},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":426031}]"
766,Zuran Orb,2436,2017-09-17 22:01:42.066044,,"",0,{0},Artifact,f,212628,"[{""rarity"":""U"",""set"":""ICE"",""multiverseid"":2436},{""rarity"":""M"",""set"":""V10"",""multiverseid"":212628}]"
767,Grove of the Burnwillows,130595,2017-09-17 22:02:12.487542,,"",0,,Land,f,287335,"[{""rarity"":""R"",""set"":""FUT"",""multiverseid"":130595},{""rarity"":""R"",""set"":""IMA"",""multiverseid"":438804},{""rarity"":""M"",""set"":""V12"",""multiverseid"":287335}]"
1200,Indatha Triome,,2021-05-27 03:57:25.857649,,C,0,,Land,f,,"[{""rarity"":""R"",""set"":""IKO"",""multiverseid"":""479768""}]"
1175,Fracture,,2021-05-27 03:57:21.753927,,WB,2,{W}{B},Instant,f,,"[{""rarity"":""U"",""set"":""STX"",""multiverseid"":""513680""},{""rarity"":""U"",""set"":""STX"",""multiverseid"":""517496""}]"
188,Price of Progress,6123,2017-09-04 18:37:38.107984,,R,2,{1}{R},Instant,f,,"[{""rarity"":""U"",""set"":""EMA"",""multiverseid"":""413683""},{""rarity"":""U"",""set"":""EXO"",""multiverseid"":""6123""},{""rarity"":""U"",""set"":""PD2"",""multiverseid"":""234714""}]"
785,Quicken,370644,2017-09-17 22:03:21.971908,,U,1,{U},Instant,f,370644,"[{""rarity"":""R"",""set"":""DDS"",""multiverseid"":426578},{""rarity"":""R"",""set"":""GPT"",""multiverseid"":96826},{""rarity"":""R"",""set"":""M14"",""multiverseid"":370644}]"
800,Temple of Enlightenment,378535,2017-09-17 22:04:19.990262,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""BNG"",""multiverseid"":378535},{""rarity"":""R"",""set"":""THB"",""multiverseid"":476497}]"
815,Knight of the White Orchid,398594,2017-09-17 22:05:06.208935,,W,2,{W}{W},Creature,f,,"[{""rarity"":""R"",""set"":""ALA"",""multiverseid"":178094},{""rarity"":""R"",""set"":""DDG"",""multiverseid"":243423},{""rarity"":""R"",""set"":""ORI"",""multiverseid"":398594}]"
817,"Linvala, the Preserver",407535,2017-09-17 22:05:06.557226,,W,6,{4}{W}{W},Creature,f,,"[{""rarity"":""M"",""set"":""OGW"",""multiverseid"":407535}]"
763,Mindslaver,209044,2017-09-17 22:01:41.549812,,C,6,{6},Artifact,f,46724,"[{""rarity"":""M"",""set"":""SOM"",""multiverseid"":209044},{""rarity"":""R"",""set"":""MRD"",""multiverseid"":46724}]"
1142,Soul Shatter,,2021-05-27 03:57:16.204816,,B,3,{2}{B},Instant,f,,"[{""rarity"":""R"",""set"":""ZNR"",""multiverseid"":""491765""},{""rarity"":""R"",""set"":""ZNR"",""multiverseid"":""495630""}]"
1159,Crop Rotation,,2021-05-27 03:57:19.075859,,G,1,{G},Instant,f,,"[{""rarity"":""U"",""set"":""2XM"",""multiverseid"":""489834""},{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""491358""},{""rarity"":""C"",""set"":""C20"",""multiverseid"":""482797""},{""rarity"":""C"",""set"":""DDR"",""multiverseid"":""417430""},{""rarity"":""C"",""set"":""ULG"",""multiverseid"":""12432""}]"
1129,Aminatou's Augury,,2021-05-27 03:57:14.056777,,U,8,{6}{U}{U},Sorcery,f,,"[{""rarity"":""R"",""set"":""C18"",""multiverseid"":""450607""}]"
1131,Alrund's Epiphany,,2021-05-27 03:57:14.38017,,U,7,{5}{U}{U},Sorcery,f,,"[{""rarity"":""M"",""set"":""KHM"",""multiverseid"":""503648""},{""rarity"":""M"",""set"":""KHM"",""multiverseid"":""507531""}]"
1185,Song of Creation,,2021-05-27 03:57:23.399823,,URG,4,{1}{G}{U}{R},Enchantment,f,,"[{""rarity"":""R"",""set"":""IKO"",""multiverseid"":""479730""}]"
1184,Vanishing Verse,,2021-05-27 03:57:23.236104,,WB,2,{W}{B},Instant,f,,"[{""rarity"":""R"",""set"":""STX"",""multiverseid"":""513736""},{""rarity"":""R"",""set"":""STX"",""multiverseid"":""516954""}]"
801,Temple of Epiphany,380514,2017-09-17 22:04:20.16092,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""DDU"",""multiverseid"":442808},{""rarity"":""R"",""set"":""JOU"",""multiverseid"":380514},{""rarity"":""R"",""set"":""M20"",""multiverseid"":467007}]"
707,Yawgmoth's Bargain,15193,2017-09-17 21:52:51.144217,,B,6,{4}{B}{B},Enchantment,t,,"[{""rarity"":""R"",""set"":""UDS"",""multiverseid"":""15193""}]"
726,Council's Judgment,382239,2017-09-17 21:53:45.011056,,W,3,{1}{W}{W},Sorcery,f,382896,"[{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""489684""},{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""491345""},{""rarity"":""R"",""set"":""CNS"",""multiverseid"":""382239""}]"
111,Mind Twist,1167,2017-09-04 18:36:30.098311,,B,1,{X}{B},Sorcery,f,,"[{""rarity"":""R"",""set"":""2ED"",""multiverseid"":""668""},{""rarity"":""R"",""set"":""3ED"",""multiverseid"":""1167""},{""rarity"":""R"",""set"":""4ED"",""multiverseid"":""2114""},{""rarity"":""R"",""set"":""LEA"",""multiverseid"":""71""},{""rarity"":""R"",""set"":""LEB"",""multiverseid"":""366""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""429883""}]"
813,Declaration in Stone,409750,2017-09-17 22:05:05.869673,,W,2,{1}{W},Sorcery,f,409750,"[{""rarity"":""R"",""set"":""SOI"",""multiverseid"":409750}]"
819,Vryn Wingmare,398567,2017-09-17 22:05:06.902396,,W,3,{2}{W},Creature,f,,"[{""rarity"":""R"",""set"":""ORI"",""multiverseid"":398567}]"
822,Exhume,5556,2017-09-17 22:05:23.959735,,B,2,{1}{B},Sorcery,f,5556,"[{""rarity"":""C"",""set"":""BRB"",""multiverseid"":21153},{""rarity"":""C"",""set"":""PD3"",""multiverseid"":270462},{""rarity"":""C"",""set"":""USG"",""multiverseid"":5556}]"
844,Needle Spires,407685,2017-09-17 22:06:12.21665,,"",0,,Land,f,,"[{""rarity"":""R"",""set"":""OGW"",""multiverseid"":407685}]"
211,Angel of Serenity,253627,2017-09-04 18:38:17.16394,,W,7,{4}{W}{W}{W},Creature,f,253627,"[{""rarity"":""M"",""set"":""C15"",""multiverseid"":405126},{""rarity"":""M"",""set"":""CM2"",""multiverseid"":446752},{""rarity"":""M"",""set"":""RTR"",""multiverseid"":253627}]"
215,Baneslayer Angel,205077,2017-09-04 18:38:17.885754,,W,5,{3}{W}{W},Creature,f,401633,"[{""rarity"":""M"",""set"":""M10"",""multiverseid"":191065},{""rarity"":""M"",""set"":""M11"",""multiverseid"":205077},{""rarity"":""M"",""set"":""V15"",""multiverseid"":401633}]"
219,Day of Judgment,186309,2017-09-04 18:38:18.59085,,W,4,{2}{W}{W},Sorcery,f,186309,"[{""rarity"":""R"",""set"":""E02"",""multiverseid"":439344},{""rarity"":""R"",""set"":""M11"",""multiverseid"":208297},{""rarity"":""R"",""set"":""M12"",""multiverseid"":220139},{""rarity"":""R"",""set"":""ZEN"",""multiverseid"":186309}]"
863,Collective Brutality,,2017-09-17 22:07:36.445538,,B,2,{1}{B},Sorcery,f,,"[{""rarity"":""R"",""set"":""EMN"",""multiverseid"":414380}]"
275,Whipcorder,41024,2017-09-04 18:38:28.320148,,W,2,{W}{W},Creature,f,,"[{""rarity"":""U"",""set"":""ONS"",""multiverseid"":41024}]"
870,Dissenter's Deliverance,426866,2017-09-17 22:07:56.079273,,G,2,{1}{G},Instant,f,,"[{""rarity"":""C"",""set"":""AKH"",""multiverseid"":426866}]"
520,Pernicious Deed,25953,2017-09-04 18:43:28.108255,,BG,3,{1}{B}{G},Enchantment,f,,"[{""rarity"":""R"",""set"":""A25"",""multiverseid"":442201},{""rarity"":""R"",""set"":""APC"",""multiverseid"":25953},{""rarity"":""M"",""set"":""CNS"",""multiverseid"":382323}]"
760,Whisperwood Elemental,391958,2017-09-17 22:01:12.126513,,G,5,{3}{G}{G},Creature,f,391958,"[{""rarity"":""M"",""set"":""FRF"",""multiverseid"":391958}]"
765,"Ugin, the Spirit Dragon",391948,2017-09-17 22:01:41.890158,,"",8,{8},Planeswalker,f,394086,"[{""rarity"":""M"",""set"":""FRF"",""multiverseid"":391948},{""rarity"":""M"",""set"":""UGIN"",""multiverseid"":394086}]"
770,Shelldock Isle,146178,2017-09-17 22:02:12.998205,,"",0,,Land,f,146178,"[{""rarity"":""R"",""set"":""LRW"",""multiverseid"":146178}]"
776,Rakdos's Return,253574,2017-09-17 22:02:28.368065,,BR,2,{X}{B}{R},Sorcery,f,253574,"[{""rarity"":""M"",""set"":""GK2"",""multiverseid"":460618},{""rarity"":""M"",""set"":""RTR"",""multiverseid"":253574}]"
227,Enlightened Tutor,3489,2017-09-04 18:38:19.971736,,W,1,{W},Instant,f,,"[{""rarity"":""U"",""set"":""6ED"",""multiverseid"":15355},{""rarity"":""R"",""set"":""EMA"",""multiverseid"":413551},{""rarity"":""U"",""set"":""MIR"",""multiverseid"":3489}]"
498,Broodmate Dragon,178101,2017-09-04 18:43:24.216494,,BGR,6,{3}{B}{R}{G},Creature,f,,"[{""rarity"":""R"",""set"":""ALA"",""multiverseid"":178101},{""rarity"":""R"",""set"":""C17"",""multiverseid"":433097},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":425978}]"
1148,Bonecrusher Giant,473077,2021-05-27 03:57:17.22906,,R,3,{1}{R},Instant,f,,"[{""rarity"":""R"",""set"":""ELD"",""multiverseid"":""473077""},{""rarity"":""R"",""set"":""ELD"",""multiverseid"":""473077""}]"
526,Simic Sky Swallower,111204,2017-09-04 18:43:29.154661,,GU,7,{5}{G}{U},Creature,f,426007,"[{""rarity"":""R"",""set"":""CMD"",""multiverseid"":247196},{""rarity"":""R"",""set"":""DDO"",""multiverseid"":394406},{""rarity"":""R"",""set"":""DIS"",""multiverseid"":111204},{""rarity"":""R"",""set"":""GK2"",""multiverseid"":460783},{""rarity"":""R"",""set"":""IMA"",""multiverseid"":438774},{""rarity"":""R"",""set"":""MM3"",""multiverseid"":426007}]"
525,Shardless Agent,270733,2017-09-04 18:43:28.976238,,GU,3,{1}{G}{U},"Artifact,Creature",f,,"[{""rarity"":""R"",""set"":""EMA"",""multiverseid"":413748},{""rarity"":""U"",""set"":""PC2"",""multiverseid"":270733},{""rarity"":""U"",""set"":""PCA"",""multiverseid"":423529}]"
530,Steam Augury,373539,2017-09-04 18:43:29.845268,,RU,4,{2}{U}{R},Instant,f,373539,"[{""rarity"":""R"",""set"":""C15"",""multiverseid"":405394},{""rarity"":""R"",""set"":""DDN"",""multiverseid"":386369},{""rarity"":""R"",""set"":""THS"",""multiverseid"":373539}]"
772,Dragonlord Atarka,394546,2017-09-17 22:02:27.670551,,GR,7,{5}{R}{G},Creature,f,,"[{""rarity"":""M"",""set"":""DTK"",""multiverseid"":394546}]"
220,Disenchant,3485,2017-09-04 18:38:18.764874,,W,2,{1}{W},Instant,f,,"[{""rarity"":""C"",""set"":""2ED"",""multiverseid"":847},{""rarity"":""C"",""set"":""3ED"",""multiverseid"":1343},{""rarity"":""C"",""set"":""4ED"",""multiverseid"":2337},{""rarity"":""C"",""set"":""5ED"",""multiverseid"":4123},{""rarity"":""C"",""set"":""6ED"",""multiverseid"":14463},{""rarity"":""C"",""set"":""7ED"",""multiverseid"":11238},{""rarity"":""C"",""set"":""A25"",""multiverseid"":442001},{""rarity"":""C"",""set"":""BRB"",""multiverseid"":21133},{""rarity"":""C"",""set"":""CN2"",""multiverseid"":416839},{""rarity"":""C"",""set"":""ICE"",""multiverseid"":2680},{""rarity"":""C"",""set"":""IMA"",""multiverseid"":438581},{""rarity"":""C"",""set"":""LEA"",""multiverseid"":249},{""rarity"":""C"",""set"":""LEB"",""multiverseid"":545},{""rarity"":""C"",""set"":""M20"",""multiverseid"":466768},{""rarity"":""C"",""set"":""MIR"",""multiverseid"":3485},{""rarity"":""C"",""set"":""MMQ"",""multiverseid"":19548},{""rarity"":""C"",""set"":""TMP"",""multiverseid"":4872},{""rarity"":""R"",""set"":""TSB"",""multiverseid"":107302},{""rarity"":""C"",""set"":""USG"",""multiverseid"":5630}]"
1197,Fabled Passage,,2021-05-27 03:57:25.366678,,C,0,,Land,f,,"[{""rarity"":""R"",""set"":""ELD"",""multiverseid"":""473206""},{""rarity"":""R"",""set"":""M21"",""multiverseid"":""485569""},{""rarity"":""R"",""set"":""M21"",""multiverseid"":""488285""}]"
29,Intuition,4707,2017-09-04 18:31:50.925102,,U,3,{2}{U},Instant,t,397633,"[{""rarity"":""R"",""set"":""TMP"",""multiverseid"":""4707""}]"
847,Stirring Wildwood,,2017-09-17 22:06:12.723032,,"",0,,Land,f,177560,"[{""rarity"":""R"",""set"":""C17"",""multiverseid"":433213},{""rarity"":""R"",""set"":""DDP"",""multiverseid"":401675},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":457143},{""rarity"":""R"",""set"":""UMA"",""multiverseid"":456847},{""rarity"":""R"",""set"":""WWK"",""multiverseid"":177560}]"
115,Nether Void,,2017-09-04 18:36:30.805,,B,4,{3}{B},Enchantment,t,,"[{""rarity"":""R"",""set"":""LEG"",""multiverseid"":""1453""}]"
107,Liliana of the Veil,235597,2017-09-04 18:36:29.409606,,B,3,{1}{B}{B},Planeswalker,f,456700,"[{""rarity"":""M"",""set"":""ISD"",""multiverseid"":""235597""},{""rarity"":""M"",""set"":""MM3"",""multiverseid"":""425901""},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":""457114""},{""rarity"":""M"",""set"":""UMA"",""multiverseid"":""456700""}]"
117,Nezumi Shortfang,78679,2017-09-04 18:36:31.164431,,B,2,,Creature,f,,"[{""rarity"":""R"",""set"":""CHK"",""multiverseid"":""78679""},{""rarity"":""R"",""set"":""CHK"",""multiverseid"":""78679""}]"
697,Geralf's Messenger,243250,2017-09-17 21:52:49.40031,,B,3,{B}{B}{B},Creature,f,243250,"[{""rarity"":""R"",""set"":""DKA"",""multiverseid"":""243250""}]"
125,Reanimate,4680,2017-09-04 18:36:32.573024,,B,1,{B},Sorcery,f,383061,"[{""rarity"":""U"",""set"":""ARC"",""multiverseid"":""220576""},{""rarity"":""U"",""set"":""BRB"",""multiverseid"":""21160""},{""rarity"":""R"",""set"":""JMP"",""multiverseid"":""489276""},{""rarity"":""U"",""set"":""PD3"",""multiverseid"":""270452""},{""rarity"":""M"",""set"":""PUMA"",""multiverseid"":""457116""},{""rarity"":""U"",""set"":""TMP"",""multiverseid"":""4680""},{""rarity"":""R"",""set"":""UMA"",""multiverseid"":""456706""}]"
131,Slaughter Pact,130704,2017-09-04 18:36:33.64132,,B,0,{0},Instant,f,430679,"[{""rarity"":""R"",""set"":""FUT"",""multiverseid"":""130704""},{""rarity"":""R"",""set"":""MMA"",""multiverseid"":""370457""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""430679""},{""rarity"":""R"",""set"":""TSR"",""multiverseid"":""509503""}]"
364,Golgari Signet,95536,2017-09-04 18:40:53.870324,,"",2,{2},Artifact,f,,"[{""rarity"":""C"",""set"":""C15"",""multiverseid"":405248},{""rarity"":""C"",""set"":""C16"",""multiverseid"":420872},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":446927},{""rarity"":""C"",""set"":""CM2"",""multiverseid"":446928},{""rarity"":""C"",""set"":""CMA"",""multiverseid"":430437},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247381},{""rarity"":""C"",""set"":""DDJ"",""multiverseid"":292952},{""rarity"":""C"",""set"":""GK1"",""multiverseid"":456077},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426045},{""rarity"":""C"",""set"":""RAV"",""multiverseid"":95536}]"
1145,Professor Onyx,,2021-05-27 03:57:16.714537,,B,6,{4}{B}{B},Planeswalker,f,,"[{""rarity"":""M"",""set"":""STX"",""multiverseid"":""513560""},{""rarity"":""M"",""set"":""STX"",""multiverseid"":""516788""}]"
1166,Elvish Reclaimer,,2021-05-27 03:57:20.251902,,G,1,{G},Creature,f,,"[{""rarity"":""R"",""set"":""M20"",""multiverseid"":""466923""}]"
366,Gruul Signet,96859,2017-09-04 18:40:54.346037,,"",2,{2},Artifact,f,,"[{""rarity"":""C"",""set"":""ARC"",""multiverseid"":220504},{""rarity"":""C"",""set"":""C16"",""multiverseid"":420873},{""rarity"":""C"",""set"":""CMD"",""multiverseid"":247277},{""rarity"":""U"",""set"":""GK2"",""multiverseid"":460315},{""rarity"":""C"",""set"":""GPT"",""multiverseid"":96859},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":426047}]"
145,Brimstone Volley,233253,2017-09-04 18:37:30.628465,,R,3,{2}{R},Instant,f,233253,"[{""rarity"":""U"",""set"":""2XM"",""multiverseid"":""489793""},{""rarity"":""C"",""set"":""CNS"",""multiverseid"":""382226""},{""rarity"":""C"",""set"":""ISD"",""multiverseid"":""233253""}]"
120,Phyrexian Arena,27663,2017-09-04 18:36:31.700314,,B,3,{1}{B}{B},Enchantment,f,,"[{""rarity"":""R"",""set"":""8ED"",""multiverseid"":""45339""},{""rarity"":""R"",""set"":""9ED"",""multiverseid"":""83201""},{""rarity"":""R"",""set"":""APC"",""multiverseid"":""27663""},{""rarity"":""R"",""set"":""C15"",""multiverseid"":""405337""},{""rarity"":""R"",""set"":""CN2"",""multiverseid"":""416901""},{""rarity"":""R"",""set"":""DDE"",""multiverseid"":""209132""},{""rarity"":""R"",""set"":""HOP"",""multiverseid"":""205417""}]"
148,"Chandra, Pyromaster",370637,2017-09-04 18:37:31.144481,,R,4,{2}{R}{R},Planeswalker,f,,"[{""rarity"":""M"",""set"":""E01"",""multiverseid"":""430581""},{""rarity"":""M"",""set"":""M14"",""multiverseid"":""370637""},{""rarity"":""M"",""set"":""M15"",""multiverseid"":""383204""}]"
501,Dreadbore,270354,2017-09-04 18:43:24.747722,,BR,2,{B}{R},Sorcery,f,270354,"[{""rarity"":""R"",""set"":""E01"",""multiverseid"":430622},{""rarity"":""R"",""set"":""GK2"",""multiverseid"":460609},{""rarity"":""R"",""set"":""RTR"",""multiverseid"":270354}]"
1126,"Kenrith, the Returned King",,2021-05-27 03:57:13.558619,,W,5,{4}{W},Creature,f,,"[{""rarity"":""M"",""set"":""ELD"",""multiverseid"":""476052""}]"
137,Vampire Nighthawk,185707,2017-09-04 18:36:34.699637,,B,3,{1}{B}{B},Creature,f,185707,"[{""rarity"":""U"",""set"":""C13"",""multiverseid"":""376567""},{""rarity"":""U"",""set"":""C17"",""multiverseid"":""433061""},{""rarity"":""U"",""set"":""C20"",""multiverseid"":""482768""},{""rarity"":""U"",""set"":""C21"",""multiverseid"":""519192""},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":""247552""},{""rarity"":""U"",""set"":""DDK"",""multiverseid"":""368534""},{""rarity"":""U"",""set"":""DDP"",""multiverseid"":""401700""},{""rarity"":""U"",""set"":""E01"",""multiverseid"":""430577""},{""rarity"":""U"",""set"":""E02"",""multiverseid"":""439365""},{""rarity"":""U"",""set"":""M13"",""multiverseid"":""260989""},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":""425912""},{""rarity"":""U"",""set"":""ZEN"",""multiverseid"":""185707""}]"
4,Aetherling,368961,2017-09-04 18:31:48.529388,,U,6,{4}{U}{U},Creature,f,368961,"[{""rarity"":""R"",""set"":""DGM"",""multiverseid"":""368961""}]"
133,Thoughtseize,373632,2017-09-04 18:36:33.995049,,B,1,{B},Sorcery,f,373632,"[{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""489782""},{""rarity"":""R"",""set"":""2XM"",""multiverseid"":""491353""},{""rarity"":""R"",""set"":""IMA"",""multiverseid"":""438676""},{""rarity"":""R"",""set"":""LRW"",""multiverseid"":""145969""},{""rarity"":""M"",""set"":""MP2"",""multiverseid"":""430680""},{""rarity"":""R"",""set"":""THS"",""multiverseid"":""373632""},{""rarity"":""S"",""set"":""TSR"",""multiverseid"":""512300""}]"
18,Fact or Fiction,382265,2017-09-04 18:31:49.871647,,U,4,{3}{U},Instant,f,,"[{""rarity"":""U"",""set"":""C15"",""multiverseid"":""405223""},{""rarity"":""U"",""set"":""C19"",""multiverseid"":""470631""},{""rarity"":""U"",""set"":""CM2"",""multiverseid"":""446778""},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":""247186""},{""rarity"":""U"",""set"":""CMR"",""multiverseid"":""500876""},{""rarity"":""U"",""set"":""CMR"",""multiverseid"":""502307""},{""rarity"":""U"",""set"":""CNS"",""multiverseid"":""382265""},{""rarity"":""U"",""set"":""DD2"",""multiverseid"":""185819""},{""rarity"":""U"",""set"":""EMA"",""multiverseid"":""413590""},{""rarity"":""U"",""set"":""INV"",""multiverseid"":""22998""},{""rarity"":""U"",""set"":""JVC"",""multiverseid"":""393829""},{""rarity"":""U"",""set"":""MH1"",""multiverseid"":""463999""},{""rarity"":""M"",""set"":""V13"",""multiverseid"":""373325""},{""rarity"":""U"",""set"":""ZNC"",""multiverseid"":""495963""}]"
252,Path to Exile,179235,2017-09-04 18:38:24.319884,,W,1,{W},Instant,f,470541,"[{""rarity"":""U"",""set"":""ARC"",""multiverseid"":220511},{""rarity"":""U"",""set"":""CMA"",""multiverseid"":430238},{""rarity"":""U"",""set"":""CMD"",""multiverseid"":247180},{""rarity"":""U"",""set"":""CON"",""multiverseid"":179235},{""rarity"":""U"",""set"":""DDI"",""multiverseid"":266017},{""rarity"":""U"",""set"":""E02"",""multiverseid"":439345},{""rarity"":""U"",""set"":""MD1"",""multiverseid"":382192},{""rarity"":""U"",""set"":""MM3"",""multiverseid"":425842},{""rarity"":""U"",""set"":""MMA"",""multiverseid"":370408},{""rarity"":""R"",""set"":""SS2"",""multiverseid"":470541}]"
269,Swords to Plowshares,1367,2017-09-04 18:38:27.281914,,W,1,{W},Instant,f,,"[{""rarity"":""U"",""set"":""2ED"",""multiverseid"":869},{""rarity"":""U"",""set"":""3ED"",""multiverseid"":1367},{""rarity"":""U"",""set"":""4ED"",""multiverseid"":2367},{""rarity"":""U"",""set"":""A25"",""multiverseid"":442024},{""rarity"":""U"",""set"":""BBD"",""multiverseid"":446078},{""rarity"":""U"",""set"":""BRB"",""multiverseid"":21172},{""rarity"":""U"",""set"":""C16"",""multiverseid"":420695},{""rarity"":""U"",""set"":""C17"",""multiverseid"":433008},{""rarity"":""U"",""set"":""CNS"",""multiverseid"":382380},{""rarity"":""U"",""set"":""DDF"",""multiverseid"":218581},{""rarity"":""U"",""set"":""EMA"",""multiverseid"":413574},{""rarity"":""U"",""set"":""ICE"",""multiverseid"":2714},{""rarity"":""U"",""set"":""IMA"",""multiverseid"":438602},{""rarity"":""U"",""set"":""LEA"",""multiverseid"":271},{""rarity"":""U"",""set"":""LEB"",""multiverseid"":567},{""rarity"":""M"",""set"":""V13"",""multiverseid"":373334}]"
